SP_ID,dummy,area,lat,lon
1,0,98.52488399000389,-36.33047300054542,-56.92657829222426
2,0,367.933028289683,-49.99875294389013,-59.275444641290846
3,0,0.030400000000000205,-43.925,150.45999999999998
4,0,91.37464471392124,-37.71859,150.556641
5,0,34.47403187006432,-54.72305,158.86208000000005
6,0,254.55621846994802,-35.74651200000001,131.308594
7,0,254.55621846994802,-35.74651200000001,131.308594
8,0,681.9878431146614,-17.242494969514457,133.17918990327723
9,0,301.3971081688021,-35.27399026610585,157.27894127324763
10,0,63.3091279395792,-42.032974,146.60156300000003
11,0,-531.1150418514918,-34.03051572270775,147.02241276984313
12,0,124.51537672153349,-36.87962100000001,138.69140600000003
13,0,171.35421831477774,54.39832518236815,-54.66008440963131
14,0,129.5374292234875,51.434788908261,-51.89143449410165
15,0,191.04819471048802,48.97045058962712,-51.73920394352217
16,0,62.52704141205591,50.37879559107833,-65.12098763431393
17,0,110.10463000129488,49.09668748776973,-65.87667068779791
18,0,14.74987638793262,46.50160690461092,-55.8920135069945
19,0,8.831515080586996,49.81410868032797,-58.02010412712781
20,0,104.60785254673831,49.224657106710495,-66.2207356500192
21,0,43.41004218930294,47.50994162677657,-67.56918781932443
22,0,47.57758858923863,47.41172553725083,-66.86979848137989
23,0,4.167546399935784,46.38868603610889,-59.584811644188775
24,0,63.617658530203165,41.86429638816624,-58.22443406141355
25,0,91.92475123055077,42.40510117152632,-60.10790283963944
26,0,124.20282101026699,42.265542427439,-62.39138639501287
27,0,105.88811218403043,42.55679458591751,-61.266121618659035
28,0,24.139546300413674,43.14260298935335,-65.16192825070657
29,0,36.58924507151154,43.36085965430854,-66.5409163556228
30,0,56.41761608012784,42.41342072840223,-67.29744766453544
31,0,9.806673543655542,40.5,-68
32,0,9.806673543655542,40.5,-68
33,0,395.88061125225965,48.3397420228221,-53.9364727378726
34,0,9.806673543655634,52.375599000000015,-129.02343700000003
35,0,5.366921587769145,53.120405,-130.82519500000004
36,0,144.93950558941424,52.18569976997227,-126.98977743394647
