rgn_id,ssp245_current,ssp245_medium-term,ssp245_near-term,ssp585_current,ssp585_medium-term,ssp585_near-term,rgn_label,iso3c
1,0.12456149933443052,0.46581966460741575,0.256002843037127,0.1952743308660727,0.7528834559458288,0.3411677203370908,Cocos Islands,CCK
2,0.09636752481706183,0.45448346141434354,0.2563466763789181,0.1139004884334027,0.7277444379845845,0.3060219540442027,Christmas Island,CXR
3,0.2975652709254684,0.8508230851760804,0.45484144783749025,0.29018817996299456,1.190510264529877,0.5212079189995634,Norfolk Island,NFK
5,0.37422525153633024,1.293619598695948,0.8080223595818148,0.39083513007585313,1.4984824770994862,0.889092220935549,New Caledonia,NCL
6,0.32069372435395166,1.179395718871843,0.6889446347350865,0.33036773468713904,1.4106178897745087,0.7264433385188305,Vanuatu,VUT
7,0.21875823183882942,1.4736968015188041,0.8401992913845314,0.2557034134107005,1.6991215591140834,0.8323001663481034,Solomon Islands,SLB
8,0.14663029427203175,0.8277178091207487,0.44139847116775954,0.15429518008535772,1.0955077082579903,0.5336671172005286,Palau,PLW
9,0.2712640487774143,1.5096659273152553,0.8257588761418426,0.2804331683351116,1.7148524328208479,0.896990982699494,Micronesia,FSM
10,0.255388755249061,1.1573936660943356,0.7252433293089776,0.2636493270459543,1.3894480294784037,0.7557691255807492,Nauru,NRU
11,0.19354492643767682,1.4902561926817948,0.7649379791286289,0.22135150017554578,1.7036683144430236,0.8837338161278199,Marshall Islands,MHL
14,0.750575737736181,1.3864467682046175,1.0608389831842695,0.7327477387058174,1.6571852356392123,1.1276506835378686,Taiwan,TWN
15,0.7384333021129592,1.630209328452285,1.2101948461125474,0.7252985327785859,1.918286574746317,1.2746009638572047,Philippines,PHL
16,0.3384531384060413,0.7619117438535105,0.48948585167342695,0.3247819917763333,0.9971336559123948,0.557092154383661,Australia,AUS
17,0.3688570094605681,1.5104834013246693,0.9497786878936283,0.36648608218125533,1.7525831182236884,1.0189110397726555,Papua New Guinea,PNG
18,0.2791625769897803,1.1739941279277333,0.7314830314917455,0.2990423707859169,1.3646053568832803,0.7422486965725771,Fiji,FJI
19,0.18417318794727325,1.3280430523395539,0.7551417592922847,0.1729467287093401,1.5543188578923544,0.6933403021891912,Tuvalu,TUV
20,1.190038086734846,1.6439654667231876,1.4456160782500216,1.1772847783167169,2.0161725179747765,1.4893370677578914,Republic of Korea,KOR
21,1.2222026254041238,1.7322456804649282,1.5585125373789386,1.2034161263296568,2.0037695287670334,1.591227431296882,Democratic People's Republic of Korea,PRK
24,0.8056039076681573,1.5109757964915418,1.1086705172870388,0.8077581752461533,1.8711404889716323,1.1231335136999792,Cambodia,KHM
25,1.056893102118532,1.8182237392691019,1.4122305136178193,1.068856657671908,2.156331308608902,1.4216175455511226,Thailand,THA
28,0.32828593811100465,1.7009549100647132,1.1359615330562067,0.3440850004197308,1.8244323340115365,1.1587967497238703,Comoro Islands,COM
29,0.3594734078796128,1.6562994094301098,1.1232719677103806,0.42700451104798903,1.7833528052369128,1.1874858534862567,Mayotte,MYT
31,0.14354453855459123,1.298274780548395,0.5845300707541302,0.1310675095627039,1.4992712210627404,0.6350153245260202,Seychelles,SYC
32,0.12088446431119189,1.5637391160960774,0.8401727563019302,0.08749026494487717,1.7794448736603725,0.8742667826761334,Réunion,REU
37,0.12119778082157984,0.8809870000565693,0.3763598959007397,0.10948537362888978,1.169424163798104,0.43873355838812056,Mauritius,MUS
38,0.15140746550919815,0.6793775334583124,0.28685905004748297,0.15075985374854667,0.9259869322310647,0.4138057893594428,British Indian Ocean Territory,IOT
39,0.22189352447458865,1.6348969787343082,0.9214216332870929,0.2398825350562766,1.8031675881242386,1.006298242383829,Maldives,MDV
40,0.6429715964193815,1.6935350264985956,1.2351720483453907,0.6570877596983054,1.9327473122930046,1.2953259317686467,Sri Lanka,LKA
41,0.5053702581943551,1.5549926210535645,1.1144795208956007,0.5272346516118319,1.7499521239039058,1.093117834634741,Mozambique,MOZ
42,0.32050868677522104,1.4995918388859437,0.9797112362509136,0.33527748392054907,1.698301255485724,0.9893714789839945,Madagascar,MDG
43,0.43089311373600314,1.821263444688051,1.200223690355497,0.4363576427252302,1.9921214954026283,1.2393538483568738,Kenya,KEN
44,0.467045612626146,1.6623223961398232,1.2625383480368784,0.3965138521881158,1.8717479324021409,1.2839376488753627,Somalia,SOM
45,1.0350775950250906,1.6544150107593758,1.3697331244751856,0.9701507223993691,1.800500713627105,1.3708526424755363,Eritrea,ERI
46,1.4930767816683603,2.2171687708487586,1.8619833491624347,1.4104937556244077,2.3946390182725965,1.887404388378537,Djibouti,DJI
47,0.9367989999805274,1.7109979106700475,1.4122204938528873,0.8503454373646803,1.9282674123179302,1.4437986960082008,Yemen,YEM
48,0.8753772180041399,1.5985645291090482,1.2431885543173333,0.8586306897404681,1.8212049163271218,1.3012965034732624,Oman,OMN
49,1.2695327703781176,1.88067023754886,1.6533779429707551,1.2715174089590504,2.041202783603748,1.6120197117175419,Sudan,SDN
50,1.1604518943791158,1.7855506626887754,1.5613436299455552,1.173574906141,1.9194069431466576,1.513655976360448,Saudi Arabia,SAU
51,0.5435752997879928,1.195550553542746,0.7018820847158378,0.6020322644946265,1.306306378316071,0.6760850012470774,Kuwait,KWT
52,0.4110357865862463,1.1432655426277512,0.5356358550060755,0.424648422105559,1.3152765754995674,0.48197079989416847,Bahrain,BHR
53,0.9210540494542058,1.6994180199892626,1.4313495459788819,0.9413440222151104,1.8921935253941693,1.4656678707491495,Pakistan,PAK
54,0.3932358155973622,1.3011116557123052,0.8817022131803138,0.4097731014166788,1.43925621623698,0.9103320365779979,United Arab Emirates,ARE
56,0.4921384327948879,1.2496818297268106,0.9480526778766417,0.5652062682860413,1.4191778113923388,1.0109753820275655,Cape Verde,CPV
59,1.2567207114449863,1.6343049202756634,1.5105038422705799,1.2096497290607156,1.856891947573629,1.5336653736644779,Belgium,BEL
60,0.8547639489173889,1.362099277973175,1.0104777812957764,0.8132361352443696,1.5987094163894653,1.063161885738373,Gibraltar,GIB
61,0.8163104071074629,1.6683451855112583,1.3418526860793831,0.849956844530618,1.882324297171896,1.3719760010364574,Tunisia,TUN
62,0.6772006709297894,1.5234450361625274,1.1341771783590184,0.7769152272177385,1.7404926647538708,1.1782458257759938,Morocco,MAR
63,0.8756945017023269,1.3933681346130518,1.2170393401607298,0.9621833979842613,1.5895272862077716,1.2063313070018697,Western Sahara,ESH
64,0.8813698771781583,1.4526183451637873,1.2220565757248831,0.9103695328668665,1.675685098533918,1.2459606813430402,Mauritania,MRT
65,0.9325024323967787,1.6675049006938933,1.3449665186496882,0.9340292520247973,1.901216481740658,1.41583227790319,Gambia,GMB
66,0.9045288951168358,1.5631503969796392,1.2638502271810637,0.9194614313119231,1.799828876719427,1.3379724314612822,Senegal,SEN
67,0.743778354096631,1.7039648736839046,1.34181520203727,0.763612133070137,1.8630990849142286,1.358365406700264,Libya,LBY
68,0.6689259476131864,1.3749760838805651,1.116604780673112,0.6646084050446043,1.6128465994676824,1.1214086404697925,Malta,MLT
69,0.7650849733774255,1.2336415987572857,1.0700623616677152,0.8013888753365049,1.4068206120989106,1.0863098852578703,Latvia,LVA
70,0.7886745943182922,1.1825410442120101,1.0603459369667982,0.8103899443297681,1.3637385981785783,1.1081094702473846,Estonia,EST
71,1.7582469035005035,2.3575337575353736,2.183200729030772,1.7906365760989915,2.4868557790289643,2.193673225709625,Bulgaria,BGR
72,1.0689041101187469,1.5368406141762223,1.3922264328226448,1.1235340456664562,1.6585552904089647,1.4158879036456347,Romania,ROU
73,1.2289338119322044,2.1730593252411956,1.839550207808724,1.2911371895127908,2.348794429549812,1.811106348735902,Russian Federation,RUS
74,1.4798246081342403,2.0091039397052883,1.858910914728117,1.5386605436347194,2.1409932928115025,1.862575430435823,Georgia,GEO
75,1.137849635534567,1.6615392858826097,1.5199373087226886,1.2023701380869836,1.8224038768661273,1.5634778156351004,Ukraine,UKR
76,1.5795352760965227,2.246908976682836,2.0299594255590274,1.6414277753781372,2.3500700314345693,2.038835750493944,Turkey,TUR
77,0.9857760104350746,1.8941418796312064,1.552066621137783,1.0423997237812728,1.9632223339285702,1.5103802443481982,Syria,SYR
