rgn_id,pressure,value,rgn_label,m49_code,iso3c,georgn,geosubrgn,cells,region
1,air-heat-index_ssp119_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp119_long-term,1.3934326842427254,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp119_medium-term,0.07156305760145187,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp119_near-term,1.4241730787034612e-4,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp126_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp126_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp126_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp126_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp245_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp245_long-term,1.3798960819840431,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp245_medium-term,0.018848691135644913,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp245_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp370_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp370_long-term,8.821453213691711,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp370_medium-term,0.11847068229690194,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp370_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp585_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp585_long-term,15,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp585_medium-term,0.4637430403381586,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,air-heat-index_ssp585_near-term,8.48795818455983e-4,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp126_current,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp126_long-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp126_medium-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp126_near-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp245_current,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp245_long-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp245_medium-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp245_near-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp370_current,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp370_long-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp370_medium-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp370_near-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp460_current,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp460_long-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp460_medium-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp460_near-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp585_current,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp585_long-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp585_medium-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,coastal-disturbance_ssp585_near-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp1_current,308.62467293441296,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp1_long-term,301.8266862183809,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp1_medium-term,303.317901045084,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp1_near-term,309.69900929927826,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp2_current,309.2624410241842,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp2_long-term,301.9527989476919,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp2_medium-term,304.68723487854004,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp2_near-term,311.28660978376865,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp3_current,310.77065274119377,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp3_long-term,310.1470487266779,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp3_medium-term,317.68656849861145,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp3_near-term,320.3482255637646,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp4_current,308.1699536591768,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp4_long-term,303.0051372796297,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp4_medium-term,312.99906396865845,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp4_near-term,320.7457989156246,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp5_current,312.7077036947012,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp5_long-term,302.81331023573875,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp5_medium-term,303.6211521476507,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,fisheries-biomass-loss_ssp5_near-term,314.91806884109974,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp1_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp1_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp1_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp1_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp2_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp2_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp2_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp2_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp3_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp3_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp3_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp3_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp4_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp4_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp4_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp4_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp5_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp5_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp5_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,light-pollution_ssp5_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp126_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp126_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp126_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp126_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp245_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp245_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp245_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp245_near-term,0.054015240642456774,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp370_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp370_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp370_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp370_near-term,0.340556570084928,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp585_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp585_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp585_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
1,npp_ssp585_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,4694,eez
