air-heat-index_ssp245_medium-change,air-heat-index_ssp245_near-change,air-heat-index_ssp585_medium-change,air-heat-index_ssp585_near-change,coastal-disturbance_ssp245_medium-change,coastal-disturbance_ssp245_near-change,coastal-disturbance_ssp585_medium-change,coastal-disturbance_ssp585_near-change,fisheries-biomass-loss_ssp245_medium-change,fisheries-biomass-loss_ssp245_near-change,fisheries-biomass-loss_ssp585_medium-change,fisheries-biomass-loss_ssp585_near-change,light-pollution_ssp245_medium-change,light-pollution_ssp245_near-change,light-pollution_ssp585_medium-change,light-pollution_ssp585_near-change,npp_ssp245_medium-change,npp_ssp245_near-change,npp_ssp585_medium-change,npp_ssp585_near-change,nutrient-input_ssp245_medium-change,nutrient-input_ssp245_near-change,nutrient-input_ssp585_medium-change,nutrient-input_ssp585_near-change,oa_ssp245_medium-change,oa_ssp245_near-change,oa_ssp585_medium-change,oa_ssp585_near-change,oxygen-deep_ssp245_medium-change,oxygen-deep_ssp245_near-change,oxygen-deep_ssp585_medium-change,oxygen-deep_ssp585_near-change,oxygen-surface_ssp245_medium-change,oxygen-surface_ssp245_near-change,oxygen-surface_ssp585_medium-change,oxygen-surface_ssp585_near-change,slr_ssp245_medium-change,slr_ssp245_near-change,slr_ssp585_medium-change,slr_ssp585_near-change,sst-extremes_ssp245_medium-change,sst-extremes_ssp245_near-change,sst-extremes_ssp585_medium-change,sst-extremes_ssp585_near-change,rgn_label
0.0012565794090429942,0,0.030916202689210574,5.658638789706553e-5,0,0,0,0,-9.746924042701721e-4,4.312247037887573e-4,-0.0019357800483703613,4.708915948867798e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010538068475822608,7.036468014121056e-4,0.019540601844588914,0.007617369790871938,0.010814120372136434,0.004258870954314867,0.015625588099161782,0.004697346004347006,0.23022377490997314,0.11051456133524577,0.26107992728551227,0.11704276005427043,0.3737179636955261,0.13044871389865875,0.5894230604171753,0.1548076868057251,Cocos Islands
0.02019020686434074,2.1119749387501295e-4,0.11075911569324406,0.0018725100777704608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3759858181443136e-4,0,0.03443843009881675,0.010434403317049146,0.03739197986115786,0.018689921824261546,0.011687498920681801,0.004601990782909773,0.015918939120390198,0.004645962627943267,0.21642123659451803,0.10027589648962021,0.2484829525152842,0.10783420378963153,0.27966199679808185,0.10544871064749631,0.5293414972045205,0.15652679855173285,Christmas Island
0,0,0,0,0,0,0,0,5.424171686172485e-4,0.0020055919885635376,3.509819507598877e-4,0.0027895718812942505,0,0,0,0,0.045734261721372606,0.036845740179220834,0.08331948320070902,0.036202599356571837,0,0,0,0,0.017501510245104632,0,0.11566871603329977,0,0.011575139624377092,0.005533054781456788,0.013774296827614307,0.0047778517628709475,0.013907539782424767,0.004396907892078162,0.019689062610268593,0.005545899551361799,0.21591820816198984,0.10204688211282094,0.2506253520647685,0.11065157502889633,0.48878204822540283,0.11089743673801422,0.7304487228393555,0.21987180411815643,Norfolk Island
0,0,0,0,0,0,0,0,0.06897266954183578,0.035551391541957855,0.060591958463191986,0.03110726922750473,0,0,0,0,3.1244361195025374e-4,0,0,0,0,0,0,0,0.21937256599917557,0.10415158849773985,0.336056722836061,0.13223970207301053,2.62289076407328e-4,1.0274210608534331e-4,3.909954235551237e-4,4.485681650597447e-5,0.009563453015730236,0.003846996167505329,0.012311987155540422,0.002340110625620141,0.2418245474497477,0.10783391445875168,0.2796200083361732,0.11751754581928253,0.10405982534090678,0.014957265307505926,0.13974359134833017,0.02820512776573499,Macquarie Island
2.603268386851633e-4,0,0.004886788482111122,0,0.01343156180680833,0.00788572810679866,0.013248606363019898,0.00811589469812649,0.5542606115341187,0.30551043152809143,0.554919421672821,0.31002968549728394,5.104911455576659e-4,6.585858691594788e-5,0.001068960494162429,4.176324798768452e-4,0.00276175872199793,0.005080204639633673,0.013987644169186835,0.010855992551802135,3.1543646457777533e-4,2.0494795610147618e-4,5.891863958170155e-4,2.543096084048793e-4,0,0,0.015901928195185346,0,0.006599295063863627,-4.149503843688632e-4,0.008204082016508804,7.380326061806425e-4,0.008488839678971101,9.458964092940256e-4,0.01307474108801544,0.001314268498041983,0.2073362928319287,0.0945441976383135,0.24271562366516558,0.1064103932252952,0.35935384802378934,0.13559803352527178,0.4872193058654868,0.18147873474653498,New Caledonia
0.013568997161640724,3.4239996669480695e-4,0.06195869601136746,9.945215327125177e-4,0.03235585340183576,0.016682848073977078,0.024926862960652323,0.013549854513897387,0.5265100598335266,0.23908638954162598,0.53901606798172,0.2520086169242859,6.283009657209855e-4,0,8.168906696659305e-4,0,0.022940744754594015,0.019211523948807544,0.03616709785660449,0.014672696041182065,1.9068721674383445e-4,1.6332950959874163e-4,2.441674328032605e-4,1.6151945261649468e-4,0,0,0,0,0.003437413404620638,-2.6325899167344545e-4,0.00320757753872432,4.4489286302873735e-4,0.009500885162256903,0.003494478937582344,0.014984222175041726,0.005053874403076253,0.21573825956489634,0.10122403866409706,0.2466583815038479,0.11042565605195437,0.32689103691569177,0.12365194451022934,0.5184709588031629,0.13496512998809745,Vanuatu
0.043323696761793005,0.0014888726129091054,0.20363644454302401,0.004457177534078123,0.034254831630072265,0.01768046159947072,0.026631468398346268,0.014422428056568747,0.6557862758636475,0.359784334897995,0.6495595574378967,0.3544604778289795,2.527381207493466e-4,1.1963193079472978e-4,8.844700990384128e-4,2.9423348497023734e-4,0.09394484105998735,0.06640542325345605,0.13025959145252397,0.07780458199618741,1.583421379051713e-4,6.57624101219379e-5,2.4684587070077454e-4,9.067814262362115e-5,0,0,0,0,0.004692790769686582,0.004154615090961728,0.005698302124452255,0.0021129905129556588,0.010418520342518799,0.0043473757985133974,0.014736259568833806,0.004578525861756889,0.19737732166924127,0.08949643976804687,0.22249467794488115,0.09762652229245115,0.47899759290748944,0.17810236012420108,0.5791494037423816,0.10406498844844839,Solomon Islands
0.05263314368401436,0.0016185296656058587,0.3132471156881211,0.004074457180785372,0,0,0,0,0.14480853080749512,0.08327143639326096,0.20384496450424194,0.11151624470949173,0,0,0,0,0.07736540779946967,0.06153103994562271,0.07760275258345807,0.05148471836396988,0,0,0,0,0,0,0.0024750493952175948,0,0.006919233029351589,0.002561963086531676,0.005497380189518345,0.0021340099975783776,0.011264732959581183,0.004597924882546067,0.014818104172244351,0.004863174513299415,0.21421897864860037,0.09972369379323462,0.24625440719334976,0.10787240480599196,0.44388980909864956,0.1424884039987909,0.6124351994788393,0.18510297574895493,Palau
0.0639325198200014,0.0016896033250874336,0.33346282811176897,0.0048845963308004415,0.008051021037519805,0.004443639975201075,-0.009125289979927016,-0.0024303153199567037,0.5595043897628784,0.27197739481925964,0.5630333423614502,0.28330034017562866,0,0,0,0,0.0930326415244678,0.0657140143366173,0.11267600961104789,0.07157891914436612,0,0,0,0,0,0,0,0,0.004453659770220067,0.0021382319291752545,0.006374595599775814,0.0016848785282968723,0.011264464817941189,0.0050869202041396435,0.01454343559276877,0.004326831806930854,0.2204490853917031,0.1012374052689189,0.25232865164677304,0.11189894041135198,0.5785855328795886,0.21652259677648544,0.7474909211047972,0.26256960562684317,Micronesia
0.16744957864284515,0.011619998349083794,0.4490821924474504,0.022623984557059076,0,0,0,0,0.43837302923202515,0.23552864789962769,0.4614928364753723,0.2523701786994934,0,0,0,0,0.1340561161438624,0.0731787375277943,0.18210422496000925,0.11523930314514372,0,0,0,0,0,0,0.010823050824304422,0,0.0019038559144569768,0.002039586297339863,0.002885089566310247,4.527749390237861e-4,0.012743673080371486,0.005578435491770506,0.016636391066842608,0.004383612838056352,0.22358369827270508,0.10134583711624146,0.25138822197914124,0.11306143552064896,0.25929486751556396,0.13910254836082458,0.39647436141967773,0.09551281481981277,Nauru
