rgn_id,pressure,value,rgn_label,m49_code,iso3c,georgn,geosubrgn,cells,region
1,air-heat-index_ssp119_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp119_long-term,1.3934326842427254,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp119_medium-term,0.07156305760145187,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp119_near-term,1.4241730787034612e-4,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp126_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp126_long-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp126_medium-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp126_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp245_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp245_long-term,1.3798960819840431,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp245_medium-term,0.018848691135644913,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp245_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp370_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp370_long-term,8.821453213691711,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp370_medium-term,0.11847068229690194,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp370_near-term,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp585_current,0,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp585_long-term,15,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp585_medium-term,0.4637430403381586,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,air-heat-index_ssp585_near-term,8.48795818455983e-4,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,coastal-disturbance_ssp126_current,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,coastal-disturbance_ssp126_long-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,coastal-disturbance_ssp126_medium-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,coastal-disturbance_ssp126_near-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,coastal-disturbance_ssp245_current,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
1,coastal-disturbance_ssp245_long-term,0.18226206576218829,Cocos Islands,166,CCK,Oceania,Australia and New Zealand,15,coast
