rgn_id,ant_typ,rgn_nam,iso3c,uninhabited,avg_biomass,biomass_2005,biomass_2010,avg_percent_change,slope,historic_1900,prop_biomass
1,eez,Cocos Islands,CCK,NA,1083491.131554532,1054074.3759524303,1033742.7355799851,-0.0017182173453577088,-0.00470476740061674,1124504.4877066321,0.963527618964203
2,eez,Christmas Island,CXR,NA,844569.3649905542,872873.1594347765,791623.199474789,0.005195561440954455,-0.011718200548651652,830974.6512030783,1.0163599620852375
3,eez,Norfolk Island,NFK,NA,1817058.4261904529,1837242.9329004104,1853701.2692039285,1.664527455786935e-4,0.0025095935141375095,2232915.8296110863,0.8137603764970108
4,eez,Macquarie Island,MCQ,x,1931878.4633763032,1943688.2066172766,1890377.0044885026,-0.0031103643917903545,-8.104936543183661e-4,2137080.646360495,0.9039801406963014
5,eez,New Caledonia,NCL,NA,2622678.5896124314,2643555.746996663,2780322.849281094,0.009799591946783481,0.001381202535060237,3371063.2923642015,0.7779974334961504
6,eez,Vanuatu,VUT,NA,910340.4170928542,976735.6615606188,971469.70167216775,0.01877380941342177,-0.003252833044075496,1202776.0128916567,0.756866122482986
7,eez,Solomon Islands,SLB,NA,2527758.628789787,2827219.0561271934,2596455.556244168,0.021048589515038074,-0.010159994895726079,3148782.895798657,0.8027732341161129
8,eez,Palau,PLW,NA,618537.9576810951,679920.3983862868,639123.2828201696,0.020722912757561218,-0.008977398532571368,664473.213638033,0.9308696648500856
9,eez,Micronesia,FSM,NA,3498796.991441564,3343816.059675732,3565096.635325981,5.789407193206308e-4,0.0022719904318518674,3902591.520060507,0.8965316952739439
10,eez,Nauru,NRU,NA,648424.7214147812,507064.6642585437,690827.0041116822,-0.00601823091807463,0.015445139577469841,575748.1671463851,1.1262297622736817
11,eez,Marshall Islands,MHL,NA,3254749.20283939,2988134.3286204194,3265439.9303957894,-7.443628988523798e-5,0.0011174138456181214,3229220.104059721,1.0079056546029719
12,eez,Wake Island,WIS,x,347975.5335431524,361221.7140907474,370452.24884592637,0.015255871766432616,-0.001611691304199717,405547.22406968265,0.8580394905707995
13,eez,Northern Mariana Islands and Guam,NGM,NA,818455.8523967919,817501.3399984426,856814.9467588557,0.00595432396981499,0.0021158502860088644,965617.5061186479,0.8475983991701018
14,eez,Taiwan,TWN,NA,721285.4329822188,712647.9643518842,620500.2346648135,-0.026788463191890877,-0.001324971187218819,1399663.9354280625,0.5153275830898839
15,eez,Philippines,PHL,NA,2904671.8255703724,3123179.393550606,2672943.5366678745,-0.006772778316071926,-0.00618932247982335,4731986.536276252,0.6138377198038584
16,eez,Australia,AUS,NA,37239377.24584069,38053121.5448363,37325825.04911834,0.0037879236287590157,-0.0021851150482557874,46682645.41046522,0.7977135168413666
17,eez,Papua New Guinea,PNG,NA,4299752.527272375,4342360.198551966,4517054.056735333,0.011936299658013905,-0.001253148619741136,5304639.758018717,0.8105644725021502
18,eez,Fiji,FJI,NA,1817064.352656131,1928498.4983279826,1961353.8585899507,0.017806686419800988,-0.0012629100737195915,2321918.7969930093,0.7825701549120977
19,eez,Tuvalu,TUV,NA,1040093.8962000413,1069438.9245416368,1091877.660273704,0.010787826829917968,-4.7977825757628754e-4,1151568.488374291,0.903197601098288
20,eez,South Korea,KOR,NA,1218107.650279695,1158493.2658139986,992935.9045542298,-0.04482772693885506,0.004632896920762919,6735848.652594123,0.1808395219525271
21,eez,North Korea,PRK,NA,1155509.7341517112,1118367.9694536577,1056442.4967210866,-0.0233870069465707,0.004154653046349801,3370394.468823814,0.34284109615066993
24,eez,Cambodia,KHM,NA,92571.58375579216,93982.68621659595,81226.4967159253,-0.023546034883541567,-0.0011830981298302002,253797.09690842353,0.3647464249332779
25,eez,Thailand,THA,NA,701931.612942101,727848.8903390695,616645.2659751219,-0.016716936860245335,-0.005719558586230448,1757947.203169563,0.39929049727803234
