scenario,rgn_nam,rgn_id,year,prop_accel,prop_no_accel,avg_biomass_accel,avg_biomass_no_accel,historic_1900
SSP1,Antarctica,213,2028,0.8157301678355805,0.8157301678355805,91449797.48419398,91449797.48419398,112107901.71809204
SSP1,Antarctica,213,2029,0.8129044607534798,0.8129044607534798,91133013.39234972,91133013.39234972,112107901.71809204
SSP1,Antarctica,213,2030,0.8100885419823043,0.8100885419823043,90817326.64750464,90817326.64750464,112107901.71809204
SSP1,Antarctica,213,2031,0.8072823776151316,0.8072823776151316,90502733.44842483,90502733.44842483,112107901.71809204
SSP1,Antarctica,213,2032,0.8044859338624935,0.8044859338624935,90189230.00704391,90189230.00704391,112107901.71809204
SSP1,Antarctica,213,2033,0.8016991770519695,0.8016991770519695,89876812.54841746,89876812.54841746,112107901.71809204
SSP1,Antarctica,213,2034,0.7989220736277809,0.7989220736277809,89565477.31067756,89565477.31067756,112107901.71809204
SSP1,Antarctica,213,2035,0.7961545901503871,0.7961545901503871,89255220.54498746,89255220.54498746,112107901.71809204
SSP1,Antarctica,213,2036,0.7933966932960828,0.7933966932960828,88946038.51549646,88946038.51549646,112107901.71809204
SSP1,Antarctica,213,2037,0.7906483498565965,0.7906483498565965,88637927.49929497,88637927.49929497,112107901.71809204
SSP1,Antarctica,213,2038,0.787909526738691,0.787909526738691,88330883.78636958,88330883.78636958,112107901.71809204
SSP1,Antarctica,213,2039,0.7851801909637648,0.7851801909637648,88024903.67955849,88024903.67955849,112107901.71809204
SSP1,Antarctica,213,2040,0.7824603096674552,0.7824603096674552,87719983.49450693,87719983.49450693,112107901.71809204
SSP1,Antarctica,213,2041,0.779749850099242,0.779749850099242,87416119.55962282,87416119.55962282,112107901.71809204
SSP1,Antarctica,213,2042,0.7770487796220539,0.7770487796220539,87113308.21603258,87113308.21603258,112107901.71809204
SSP1,Antarctica,213,2043,0.7743570657118748,0.7743570657118748,86811545.817537,86811545.817537,112107901.71809204
SSP1,Antarctica,213,2044,0.7716746759573526,0.7716746759573526,86510828.73056741,86510828.73056741,112107901.71809204
SSP1,Antarctica,213,2045,0.769001578059409,0.769001578059409,86211153.33414191,86211153.33414191,112107901.71809204
SSP1,Antarctica,213,2046,0.7663377398308503,0.7663377398308503,85912516.01982175,85912516.01982175,112107901.71809204
SSP1,Antarctica,213,2047,0.7636831291959796,0.7636831291959796,85614913.19166787,85614913.19166787,112107901.71809204
SSP1,Antarctica,213,2048,0.7610377141902116,0.7610377141902116,85318341.26619767,85318341.26619767,112107901.71809204
SSP1,Antarctica,213,2049,0.7584014629596866,0.7584014629596866,85022796.67234176,85022796.67234176,112107901.71809204
SSP1,Antarctica,213,2050,0.7557743437608871,0.7557743437608871,84728275.85140105,84728275.85140105,112107901.71809204
SSP1,Antarctica,213,2051,0.7531563249602565,0.7531563249602565,84434775.25700383,84434775.25700383,112107901.71809204
SSP1,Antarctica,213,2052,0.7505473750338171,0.7505473750338171,84142291.35506313,84142291.35506313,112107901.71809204
SSP1,Antarctica,213,2053,0.7479474625667908,0.7479474625667908,83850820.6237341,83850820.6237341,112107901.71809204
SSP1,Antarctica,213,2054,0.7453565562532214,0.7453565562532214,83560359.55337168,83560359.55337168,112107901.71809204
SSP1,Antarctica,213,2055,0.742774624895597,0.742774624895597,83270904.64648826,83270904.64648826,112107901.71809204
SSP1,Antarctica,213,2056,0.7402016374044745,0.7402016374044745,82982452.41771163,82982452.41771163,112107901.71809204
SSP1,Antarctica,213,2057,0.7376375627981054,0.7376375627981054,82694999.39374295,82694999.39374295,112107901.71809204
SSP1,Antarctica,213,2058,0.7350823702020628,0.7350823702020628,82408542.113315,82408542.113315,112107901.71809204
SSP1,Antarctica,213,2059,0.732536028848869,0.732536028848869,82123077.12715045,82123077.12715045,112107901.71809204
SSP1,Antarctica,213,2060,0.7299985080776262,0.7299985080776262,81838600.99792033,81838600.99792033,112107901.71809204
SSP1,Antarctica,213,2061,0.7274697773336462,0.7274697773336462,81555110.3002027,81555110.3002027,112107901.71809204
SSP1,Antarctica,213,2062,0.7249498061680827,0.7249498061680827,81272601.62044129,81272601.62044129,112107901.71809204
SSP1,Antarctica,213,2063,0.7224385642375654,0.7224385642375654,80991071.5569045,80991071.5569045,112107901.71809204
SSP1,Antarctica,213,2064,0.7199360213038335,0.7199360213038335,80710516.71964438,80710516.71964438,112107901.71809204
SSP1,Antarctica,213,2065,0.717442147233373,0.717442147233373,80430933.73045589,80430933.73045589,112107901.71809204
SSP1,Antarctica,213,2066,0.714956911997052,0.714956911997052,80152319.22283609,80152319.22283609,112107901.71809204
SSP1,Antarctica,213,2067,0.7124802856697613,0.7124802856697613,79874669.84194374,79874669.84194374,112107901.71809204
SSP1,Antarctica,213,2068,0.7100122384300521,0.7100122384300521,79597982.24455881,79597982.24455881,112107901.71809204
SSP1,Antarctica,213,2069,0.707552740559778,0.707552740559778,79322253.09904227,79322253.09904227,112107901.71809204
SSP1,Antarctica,213,2070,0.705101762443737,0.705101762443737,79047479.08529595,79047479.08529595,112107901.71809204
SSP1,Antarctica,213,2071,0.7026592745693145,0.7026592745693145,78773656.89472257,78773656.89472257,112107901.71809204
SSP1,Antarctica,213,2072,0.7002252475261289,0.7002252475261289,78500783.23018593,78500783.23018593,112107901.71809204
SSP1,Antarctica,213,2073,0.697799652005676,0.697799652005676,78228854.80597115,78228854.80597115,112107901.71809204
SSP1,Antarctica,213,2074,0.6953824588009773,0.6953824588009773,77957868.34774515,77957868.34774515,112107901.71809204
SSP1,Antarctica,213,2075,0.6929736388062281,0.6929736388062281,77687820.59251723,77687820.59251723,112107901.71809204
SSP1,Antarctica,213,2076,0.6905731630164464,0.6905731630164464,77418708.28859973,77418708.28859973,112107901.71809204
SSP1,Antarctica,213,2077,0.6881810025271244,0.6881810025271244,77150528.19556892,77150528.19556892,112107901.71809204
SSP1,Antarctica,213,2078,0.6857971285338801,0.6857971285338801,76883277.08422597,76883277.08422597,112107901.71809204
SSP1,Antarctica,213,2079,0.6834215123321105,0.6834215123321105,76616951.73655806,76616951.73655806,112107901.71809204
SSP1,Antarctica,213,2080,0.6810541253166458,0.6810541253166458,76351548.94569966,76351548.94569966,112107901.71809204
SSP1,Antarctica,213,2081,0.6786949389814052,0.6786949389814052,76087065.51589385,76087065.51589385,112107901.71809204
SSP1,Antarctica,213,2082,0.6763439249190539,0.6763439249190539,75823498.26245391,75823498.26245391,112107901.71809204
SSP1,Antarctica,213,2083,0.6740010548206603,0.6740010548206603,75560844.01172495,75560844.01172495,112107901.71809204
SSP1,Antarctica,213,2084,0.6716663004753558,0.6716663004753558,75299099.60104567,75299099.60104567,112107901.71809204
SSP1,Antarctica,213,2085,0.6693396337699948,0.6693396337699948,75038261.8787103,75038261.8787103,112107901.71809204
SSP1,Antarctica,213,2086,0.6670210266888162,0.6670210266888162,74778327.70393066,74778327.70393066,112107901.71809204
SSP1,Antarctica,213,2087,0.6647104513131064,0.6647104513131064,74519293.94679832,74519293.94679832,112107901.71809204
SSP1,Antarctica,213,2088,0.6624078798208621,0.6624078798208621,74261157.48824693,74261157.48824693,112107901.71809204
SSP1,Antarctica,213,2089,0.6601132844864568,0.6601132844864568,74003915.22001463,74003915.22001463,112107901.71809204
SSP1,Antarctica,213,2090,0.657826637680306,0.657826637680306,73747564.04460669,73747564.04460669,112107901.71809204
SSP1,Antarctica,213,2091,0.6555479118685344,0.6555479118685344,73492100.87525812,73492100.87525812,112107901.71809204
SSP1,Antarctica,213,2092,0.6532770796126448,0.6532770796126448,73237522.63589658,73237522.63589658,112107901.71809204
SSP1,Antarctica,213,2093,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP1,Antarctica,213,2094,0.6487589864894316,0.6487589864894316,72731008.6960862,72731008.6960862,112107901.71809204
SSP1,Antarctica,213,2095,0.6465116712190354,0.6465116712190354,72479066.89662306,72479066.89662306,112107901.71809204
SSP1,Antarctica,213,2096,0.6442721406977214,0.6442721406977214,72227997.82904492,72227997.82904492,112107901.71809204
SSP1,Antarctica,213,2097,0.6420403679589489,0.6420403679589489,71977798.4701895,71977798.4701895,112107901.71809204
SSP1,Antarctica,213,2098,0.6398163261295902,0.6398163261295902,71728465.80736682,71728465.80736682,112107901.71809204
SSP1,Antarctica,213,2099,0.6375999884296064,0.6375999884296064,71479996.83832294,71479996.83832294,112107901.71809204
SSP1,Antarctica,213,2100,0.6353913281717256,0.6353913281717256,71232388.57120378,71232388.57120378,112107901.71809204
SSP2,Antarctica,213,2005,0.8835027797876855,0.8835027797876855,99047642.80409896,99047642.80409896,112107901.71809204
SSP2,Antarctica,213,2006,0.8804423069005225,0.8804423069005225,98704539.61045401,98704539.61045401,112107901.71809204
SSP2,Antarctica,213,2007,0.8773924355581507,0.8773924355581507,98362624.93375057,98362624.93375057,112107901.71809204
SSP2,Antarctica,213,2008,0.8743531290365879,0.8743531290365879,98021894.65694004,98021894.65694004,112107901.71809204
SSP2,Antarctica,213,2009,0.8713243507390644,0.8713243507390644,97682344.6772354,97682344.6772354,112107901.71809204
SSP2,Antarctica,213,2010,0.8683060641955828,0.8683060641955828,97343970.90606171,97343970.90606171,112107901.71809204
SSP2,Antarctica,213,2011,0.8652982330624782,0.8652982330624782,97006769.26900701,97006769.26900701,112107901.71809204
SSP2,Antarctica,213,2012,0.8623008211219815,0.8623008211219815,96670735.70577316,96670735.70577316,112107901.71809204
SSP2,Antarctica,213,2013,0.859313792281782,0.859313792281782,96335866.17012697,96335866.17012697,112107901.71809204
SSP2,Antarctica,213,2014,0.8563371105745942,0.8563371105745942,96002156.62985152,96002156.62985152,112107901.71809204
SSP2,Antarctica,213,2015,0.8533707401577236,0.8533707401577236,95669603.06669754,95669603.06669754,112107901.71809204
SSP2,Antarctica,213,2016,0.850414645312636,0.850414645312636,95338201.4763351,95338201.4763351,112107901.71809204
SSP2,Antarctica,213,2017,0.8474687904445266,0.8474687904445266,95007947.86830533,95007947.86830533,112107901.71809204
SSP2,Antarctica,213,2018,0.8445331400818922,0.8445331400818922,94678838.26597242,94678838.26597242,112107901.71809204
SSP2,Antarctica,213,2019,0.841607658876103,0.841607658876103,94350868.70647569,94350868.70647569,112107901.71809204
SSP2,Antarctica,213,2020,0.8386923116009785,0.8386923116009785,94024035.24068192,94024035.24068192,112107901.71809204
SSP2,Antarctica,213,2021,0.8357870631523615,0.8357870631523615,93698333.93313773,93698333.93313773,112107901.71809204
SSP2,Antarctica,213,2022,0.8328918785476973,0.8328918785476973,93373760.8620223,93373760.8620223,112107901.71809204
SSP2,Antarctica,213,2023,0.8300067229256107,0.8300067229256107,93050312.11910002,93050312.11910002,112107901.71809204
SSP2,Antarctica,213,2024,0.8271315615454877,0.8271315615454877,92727983.80967353,92727983.80967353,112107901.71809204
SSP2,Antarctica,213,2025,0.8242663597870563,0.8242663597870563,92406772.0525368,92406772.0525368,112107901.71809204
SSP2,Antarctica,213,2026,0.8214110831499697,0.8214110831499697,92086672.97992833,92086672.97992833,112107901.71809204
SSP2,Antarctica,213,2027,0.8185656972533913,0.8185656972533913,91767682.73748468,91767682.73748468,112107901.71809204
SSP2,Antarctica,213,2028,0.8157301678355805,0.8157301678355805,91449797.48419398,91449797.48419398,112107901.71809204
SSP2,Antarctica,213,2029,0.8129044607534798,0.8129044607534798,91133013.39234972,91133013.39234972,112107901.71809204
SSP2,Antarctica,213,2030,0.8100885419823043,0.8100885419823043,90817326.64750464,90817326.64750464,112107901.71809204
SSP2,Antarctica,213,2031,0.8072823776151316,0.8072823776151316,90502733.44842483,90502733.44842483,112107901.71809204
SSP2,Antarctica,213,2032,0.8044859338624935,0.8044859338624935,90189230.00704391,90189230.00704391,112107901.71809204
SSP2,Antarctica,213,2033,0.8016991770519695,0.8016991770519695,89876812.54841746,89876812.54841746,112107901.71809204
SSP2,Antarctica,213,2034,0.7989220736277809,0.7989220736277809,89565477.31067756,89565477.31067756,112107901.71809204
SSP2,Antarctica,213,2035,0.7961545901503871,0.7961545901503871,89255220.54498746,89255220.54498746,112107901.71809204
SSP2,Antarctica,213,2036,0.7933966932960828,0.7933966932960828,88946038.51549646,88946038.51549646,112107901.71809204
SSP2,Antarctica,213,2037,0.7906483498565965,0.7906483498565965,88637927.49929497,88637927.49929497,112107901.71809204
SSP2,Antarctica,213,2038,0.787909526738691,0.787909526738691,88330883.78636958,88330883.78636958,112107901.71809204
SSP2,Antarctica,213,2039,0.7851801909637648,0.7851801909637648,88024903.67955849,88024903.67955849,112107901.71809204
SSP2,Antarctica,213,2040,0.7824603096674552,0.7824603096674552,87719983.49450693,87719983.49450693,112107901.71809204
SSP2,Antarctica,213,2041,0.779749850099242,0.779749850099242,87416119.55962282,87416119.55962282,112107901.71809204
SSP2,Antarctica,213,2042,0.7770487796220539,0.7770487796220539,87113308.21603258,87113308.21603258,112107901.71809204
SSP2,Antarctica,213,2043,0.7743570657118748,0.7743570657118748,86811545.817537,86811545.817537,112107901.71809204
SSP2,Antarctica,213,2044,0.7716746759573526,0.7716746759573526,86510828.73056741,86510828.73056741,112107901.71809204
SSP2,Antarctica,213,2045,0.769001578059409,0.769001578059409,86211153.33414191,86211153.33414191,112107901.71809204
SSP2,Antarctica,213,2046,0.7663377398308503,0.7663377398308503,85912516.01982175,85912516.01982175,112107901.71809204
SSP2,Antarctica,213,2047,0.7636831291959796,0.7636831291959796,85614913.19166787,85614913.19166787,112107901.71809204
SSP2,Antarctica,213,2048,0.7610377141902116,0.7610377141902116,85318341.26619767,85318341.26619767,112107901.71809204
SSP2,Antarctica,213,2049,0.7584014629596866,0.7584014629596866,85022796.67234176,85022796.67234176,112107901.71809204
SSP2,Antarctica,213,2050,0.7557743437608871,0.7557743437608871,84728275.85140105,84728275.85140105,112107901.71809204
SSP2,Antarctica,213,2051,0.7531563249602565,0.7531563249602565,84434775.25700383,84434775.25700383,112107901.71809204
SSP2,Antarctica,213,2052,0.7505473750338171,0.7505473750338171,84142291.35506313,84142291.35506313,112107901.71809204
SSP2,Antarctica,213,2053,0.7479474625667908,0.7479474625667908,83850820.6237341,83850820.6237341,112107901.71809204
SSP2,Antarctica,213,2054,0.7453565562532214,0.7453565562532214,83560359.55337168,83560359.55337168,112107901.71809204
SSP2,Antarctica,213,2055,0.742774624895597,0.742774624895597,83270904.64648826,83270904.64648826,112107901.71809204
SSP2,Antarctica,213,2056,0.7402016374044745,0.7402016374044745,82982452.41771163,82982452.41771163,112107901.71809204
SSP2,Antarctica,213,2057,0.7376375627981054,0.7376375627981054,82694999.39374295,82694999.39374295,112107901.71809204
SSP2,Antarctica,213,2058,0.7350823702020628,0.7350823702020628,82408542.113315,82408542.113315,112107901.71809204
SSP2,Antarctica,213,2059,0.732536028848869,0.732536028848869,82123077.12715045,82123077.12715045,112107901.71809204
SSP2,Antarctica,213,2060,0.7299985080776262,0.7299985080776262,81838600.99792033,81838600.99792033,112107901.71809204
SSP2,Antarctica,213,2061,0.7274697773336462,0.7274697773336462,81555110.3002027,81555110.3002027,112107901.71809204
SSP2,Antarctica,213,2062,0.7249498061680827,0.7249498061680827,81272601.62044129,81272601.62044129,112107901.71809204
SSP2,Antarctica,213,2063,0.7224385642375654,0.7224385642375654,80991071.5569045,80991071.5569045,112107901.71809204
SSP2,Antarctica,213,2064,0.7199360213038335,0.7199360213038335,80710516.71964438,80710516.71964438,112107901.71809204
SSP2,Antarctica,213,2065,0.717442147233373,0.717442147233373,80430933.73045589,80430933.73045589,112107901.71809204
SSP2,Antarctica,213,2066,0.714956911997052,0.714956911997052,80152319.22283609,80152319.22283609,112107901.71809204
SSP2,Antarctica,213,2067,0.7124802856697613,0.7124802856697613,79874669.84194374,79874669.84194374,112107901.71809204
SSP2,Antarctica,213,2068,0.7100122384300521,0.7100122384300521,79597982.24455881,79597982.24455881,112107901.71809204
SSP2,Antarctica,213,2069,0.707552740559778,0.707552740559778,79322253.09904227,79322253.09904227,112107901.71809204
SSP2,Antarctica,213,2070,0.705101762443737,0.705101762443737,79047479.08529595,79047479.08529595,112107901.71809204
SSP2,Antarctica,213,2071,0.7026592745693145,0.7026592745693145,78773656.89472257,78773656.89472257,112107901.71809204
SSP2,Antarctica,213,2072,0.7002252475261289,0.7002252475261289,78500783.23018593,78500783.23018593,112107901.71809204
SSP2,Antarctica,213,2073,0.697799652005676,0.697799652005676,78228854.80597115,78228854.80597115,112107901.71809204
SSP2,Antarctica,213,2074,0.6953824588009773,0.6953824588009773,77957868.34774515,77957868.34774515,112107901.71809204
SSP2,Antarctica,213,2075,0.6929736388062281,0.6929736388062281,77687820.59251723,77687820.59251723,112107901.71809204
SSP2,Antarctica,213,2076,0.6905731630164464,0.6905731630164464,77418708.28859973,77418708.28859973,112107901.71809204
SSP2,Antarctica,213,2077,0.6881810025271244,0.6881810025271244,77150528.19556892,77150528.19556892,112107901.71809204
SSP2,Antarctica,213,2078,0.6857971285338801,0.6857971285338801,76883277.08422597,76883277.08422597,112107901.71809204
SSP2,Antarctica,213,2079,0.6834215123321105,0.6834215123321105,76616951.73655806,76616951.73655806,112107901.71809204
SSP2,Antarctica,213,2080,0.6810541253166458,0.6810541253166458,76351548.94569966,76351548.94569966,112107901.71809204
SSP2,Antarctica,213,2081,0.6786949389814052,0.6786949389814052,76087065.51589385,76087065.51589385,112107901.71809204
SSP2,Antarctica,213,2082,0.6763439249190539,0.6763439249190539,75823498.26245391,75823498.26245391,112107901.71809204
SSP2,Antarctica,213,2083,0.6740010548206603,0.6740010548206603,75560844.01172495,75560844.01172495,112107901.71809204
SSP2,Antarctica,213,2084,0.6716663004753558,0.6716663004753558,75299099.60104567,75299099.60104567,112107901.71809204
SSP2,Antarctica,213,2085,0.6693396337699948,0.6693396337699948,75038261.8787103,75038261.8787103,112107901.71809204
SSP2,Antarctica,213,2086,0.6670210266888162,0.6670210266888162,74778327.70393066,74778327.70393066,112107901.71809204
SSP2,Antarctica,213,2087,0.6647104513131064,0.6647104513131064,74519293.94679832,74519293.94679832,112107901.71809204
SSP2,Antarctica,213,2088,0.6624078798208621,0.6624078798208621,74261157.48824693,74261157.48824693,112107901.71809204
SSP2,Antarctica,213,2089,0.6601132844864568,0.6601132844864568,74003915.22001463,74003915.22001463,112107901.71809204
SSP2,Antarctica,213,2090,0.657826637680306,0.657826637680306,73747564.04460669,73747564.04460669,112107901.71809204
SSP2,Antarctica,213,2091,0.6555479118685344,0.6555479118685344,73492100.87525812,73492100.87525812,112107901.71809204
SSP2,Antarctica,213,2092,0.6532770796126448,0.6532770796126448,73237522.63589658,73237522.63589658,112107901.71809204
SSP2,Antarctica,213,2093,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP2,Antarctica,213,2094,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP2,Antarctica,213,2095,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP2,Antarctica,213,2096,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP2,Antarctica,213,2097,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP2,Antarctica,213,2098,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP2,Antarctica,213,2099,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP2,Antarctica,213,2100,0.6510141135691877,0.6510141135691877,72983826.2611053,72983826.2611053,112107901.71809204
SSP3,Antarctica,213,2005,0.8835027797876855,0.8835027797876855,99047642.80409896,99047642.80409896,112107901.71809204
SSP3,Antarctica,213,2006,0.8804423069005225,0.8804423069005225,98704539.61045401,98704539.61045401,112107901.71809204
SSP3,Antarctica,213,2007,0.8773924355581507,0.8773924355581507,98362624.93375057,98362624.93375057,112107901.71809204
SSP3,Antarctica,213,2008,0.8743531290365879,0.8743531290365879,98021894.65694004,98021894.65694004,112107901.71809204
SSP3,Antarctica,213,2009,0.8713243507390644,0.8713243507390644,97682344.6772354,97682344.6772354,112107901.71809204
SSP3,Antarctica,213,2010,0.8683060641955828,0.8683060641955828,97343970.90606171,97343970.90606171,112107901.71809204
SSP3,Antarctica,213,2011,0.8652982330624782,0.8652982330624782,97006769.26900701,97006769.26900701,112107901.71809204
SSP3,Antarctica,213,2012,0.8623008211219815,0.8623008211219815,96670735.70577316,96670735.70577316,112107901.71809204
SSP3,Antarctica,213,2013,0.859313792281782,0.859313792281782,96335866.17012697,96335866.17012697,112107901.71809204
SSP3,Antarctica,213,2014,0.8563371105745942,0.8563371105745942,96002156.62985152,96002156.62985152,112107901.71809204
SSP3,Antarctica,213,2015,0.8533707401577236,0.8533707401577236,95669603.06669754,95669603.06669754,112107901.71809204
SSP3,Antarctica,213,2016,0.850414645312636,0.850414645312636,95338201.4763351,95338201.4763351,112107901.71809204
SSP3,Antarctica,213,2017,0.8474687904445266,0.8474687904445266,95007947.86830533,95007947.86830533,112107901.71809204
SSP3,Antarctica,213,2018,0.8445331400818922,0.8445331400818922,94678838.26597242,94678838.26597242,112107901.71809204
SSP3,Antarctica,213,2019,0.841607658876103,0.841607658876103,94350868.70647569,94350868.70647569,112107901.71809204
SSP3,Antarctica,213,2020,0.8386923116009785,0.8386923116009785,94024035.24068192,94024035.24068192,112107901.71809204
SSP3,Antarctica,213,2021,0.8357870631523615,0.8357870631523615,93698333.93313773,93698333.93313773,112107901.71809204
SSP3,Antarctica,213,2022,0.8328918785476973,0.8328918785476973,93373760.8620223,93373760.8620223,112107901.71809204
SSP3,Antarctica,213,2023,0.8300067229256107,0.8300067229256107,93050312.11910002,93050312.11910002,112107901.71809204
SSP3,Antarctica,213,2024,0.8271315615454877,0.8271315615454877,92727983.80967353,92727983.80967353,112107901.71809204
SSP3,Antarctica,213,2025,0.8242663597870563,0.8242663597870563,92406772.0525368,92406772.0525368,112107901.71809204
SSP3,Antarctica,213,2026,0.8214110831499697,0.8214110831499697,92086672.97992833,92086672.97992833,112107901.71809204
SSP3,Antarctica,213,2027,0.8185656972533913,0.8185656972533913,91767682.73748468,91767682.73748468,112107901.71809204
SSP3,Antarctica,213,2028,0.8157301678355805,0.8157301678355805,91449797.48419398,91449797.48419398,112107901.71809204
SSP3,Antarctica,213,2029,0.8129044607534798,0.8129044607534798,91133013.39234972,91133013.39234972,112107901.71809204
SSP3,Antarctica,213,2030,0.8100885419823043,0.8100885419823043,90817326.64750464,90817326.64750464,112107901.71809204
SSP3,Antarctica,213,2031,0.8072823776151316,0.8072823776151316,90502733.44842483,90502733.44842483,112107901.71809204
SSP3,Antarctica,213,2032,0.8044859338624935,0.8044859338624935,90189230.00704391,90189230.00704391,112107901.71809204
SSP3,Antarctica,213,2033,0.8016991770519695,0.8016991770519695,89876812.54841746,89876812.54841746,112107901.71809204
SSP3,Antarctica,213,2034,0.7989220736277809,0.7989220736277809,89565477.31067756,89565477.31067756,112107901.71809204
SSP3,Antarctica,213,2035,0.7961545901503871,0.7961545901503871,89255220.54498746,89255220.54498746,112107901.71809204
SSP3,Antarctica,213,2036,0.7933966932960828,0.7933966932960828,88946038.51549646,88946038.51549646,112107901.71809204
SSP3,Antarctica,213,2037,0.7906483498565965,0.7906483498565965,88637927.49929497,88637927.49929497,112107901.71809204
SSP3,Antarctica,213,2038,0.787909526738691,0.787909526738691,88330883.78636958,88330883.78636958,112107901.71809204
SSP3,Antarctica,213,2039,0.7851801909637648,0.7851801909637648,88024903.67955849,88024903.67955849,112107901.71809204
SSP3,Antarctica,213,2040,0.7824603096674552,0.7824603096674552,87719983.49450693,87719983.49450693,112107901.71809204
SSP3,Antarctica,213,2041,0.779749850099242,0.779749850099242,87416119.55962282,87416119.55962282,112107901.71809204
SSP3,Antarctica,213,2042,0.7770487796220539,0.7770487796220539,87113308.21603258,87113308.21603258,112107901.71809204
SSP3,Antarctica,213,2043,0.7743570657118748,0.7743570657118748,86811545.817537,86811545.817537,112107901.71809204
SSP3,Antarctica,213,2044,0.7716746759573526,0.7716746759573526,86510828.73056741,86510828.73056741,112107901.71809204
SSP3,Antarctica,213,2045,0.769001578059409,0.769001578059409,86211153.33414191,86211153.33414191,112107901.71809204
SSP3,Antarctica,213,2046,0.7663377398308503,0.7663377398308503,85912516.01982175,85912516.01982175,112107901.71809204
SSP3,Antarctica,213,2047,0.7636831291959796,0.7636831291959796,85614913.19166787,85614913.19166787,112107901.71809204
SSP3,Antarctica,213,2048,0.7610377141902116,0.7610377141902116,85318341.26619767,85318341.26619767,112107901.71809204
SSP3,Antarctica,213,2049,0.7584014629596866,0.7584014629596866,85022796.67234176,85022796.67234176,112107901.71809204
SSP3,Antarctica,213,2050,0.7557743437608871,0.7557743437608871,84728275.85140105,84728275.85140105,112107901.71809204
SSP3,Antarctica,213,2051,0.7531563249602565,0.7531563249602565,84434775.25700383,84434775.25700383,112107901.71809204
SSP3,Antarctica,213,2052,0.7505473750338171,0.7505473750338171,84142291.35506313,84142291.35506313,112107901.71809204
