SP_ID,dummy,area,lat,lon
151,0,11.53374119,-327.1801157,5380.733511
42,0,91.00938813,-75.050354,-175.4276172
43,0,11930.7427,-70.83308082,5.919448052
134,0,1.072596379,-57.72704984,4703.061089
5,0,34.47403187,-54.72305,158.86208
139,0,-31.03764543,-53.16307872,171.3166597
152,0,26.24006688,-52.51773504,403.5619758
2,0,367.9330283,-49.99875294,-59.27544464
142,0,183.8129462,-49.90074217,113.9330466
138,0,117.6796506,-49.63636254,166.9507309
143,0,-57.40014275,-49.07048555,-5.68695345
148,0,7.055235455,-47.11020454,167.3928592
164,0,14.03980875,-46.87915123,37.20312941
137,0,9.923591196,-46.54720476,171.8973595
147,0,6.432560502,-45.67523971,166.3748098
136,0,16.044354,-44.38081683,174.6607623
154,0,22.07632203,-44.09142558,207.4709125
131,0,57.05687049,-44.09025997,-27.58184834
155,0,91.37464471,-44.087585,169.453125
3,0,0.0304,-43.925,150.46
141,0,3.171908926,-43.8947295,2697.74542
149,0,0.792911994,-43.7424863,174.8097605
145,0,22.33203507,-42.50706972,167.4456723
10,0,63.30912794,-42.032974,146.601563
135,0,8.090872398,-41.65483773,176.200329
150,0,2.643522132,-41.61578862,173.672167
153,0,33.32742821,-41.55517016,168.3641633
146,0,31.33534196,-40.89379577,-14.81762335
144,0,87.49917595,-40.10847009,71.71284775
130,0,7.010221703,-39.17336811,173.2987781
126,0,886.1357122,-38.87234441,-79.31278049
140,0,76.8917795,-38.203655,209.0939714
4,0,91.37464471,-37.71859,150.556641
12,0,124.5153767,-36.879621,138.691406
1,0,98.52488399,-36.330473,-56.92657829
133,0,18.8427164,-36.09971104,95.87532964
6,0,254.5562185,-35.746512,131.308594
7,0,254.5562185,-35.746512,131.308594
9,0,301.3971082,-35.27399027,157.2789413
163,0,6.825,-35.025,17.75
166,0,237.2038203,-34.32759512,27.53108225
11,0,-531.1150419,-34.03051572,147.0224128
132,0,38.72000386,-33.62713674,172.6519268
162,0,0.875,-33.425,17.25
161,0,1.875,-32.875,17.25
160,0,3.125,-31.875,17.25
129,0,4335.078003,-31.3576952,-184.4410419
159,0,5.5,-29.875,17
51,0,3887.880562,-29.43528988,-20.26229919
165,0,243.0916818,-28.44837272,25.16461745
8,0,681.9878431,-17.24249497,133.1791899
113,0,7530.204032,-15.24564399,80.65289801
156,0,82.3139148,-6.111743932,-79.14492848
125,0,9086.99234,2.704641036,-124.646169
48,0,4862.087609,9.86494721,-53.39057409
168,0,6.370220233,20.91098294,-85.19971096
191,0,222.0195292,24.95019226,-91.61538672
215,0,102.6851655,24.96686456,-93.16255544
206,0,259.3332527,25.90009652,-89.84979195
189,0,92.63296734,27.54161236,-87.61466157
214,0,791.8458239,29.6749654,-67.17942792
204,0,53.3137265,31.08629898,-78.64079802
205,0,37.31372345,31.55210006,-79.34436703
224,0,0.04675185,32.479646,-90.009613
221,0,0.005963246,32.514394,-88.80249
216,0,9.54E-06,33.5984422,-92.0468047
207,0,20,33.75,-121
213,0,20,33.75,-121
50,0,7395.26973,33.95985665,-1.264343315
176,0,388.5886191,34.74496007,-65.83001058
220,0,0.003816478,34.949554,-93.218307
181,0,152.8209961,35.11213606,-118.3455218
177,0,122.2030775,35.69933702,-75.55350373
45,0,5352.795967,36.7680388,288.0889224
49,0,542.6693122,37.04450386,15.86180948
211,0,182.8260032,37.68118081,-62.49940704
193,0,50.9976321,38.01699476,-74.36496483
184,0,44.76320597,38.25,-125.0263104
208,0,32.87268872,38.38668437,-67.70773189
212,0,70.8260031,38.75835934,-72.77718015
80,0,36.72961395,39.40978642,-8.35298191
81,0,49.00000019,39.50000002,-14.49999994
195,0,18.17660035,39.536355,-123.1555175
202,0,357.8209961,39.54385506,-120.4811372
31,0,9.806673544,40.5,-68
32,0,9.806673544,40.5,-68
127,0,19.82837101,40.66511397,-68.69347306
171,0,19.82837101,40.66511397,-68.69347306
172,0,19.82837101,40.66511397,-68.69347306
104,0,53.11137233,40.69372539,-7.691941853
223,0,0.596324621,41.664705,-71.499023
41,0,96.26007017,41.6796365,51.053467
24,0,63.61765853,41.86429639,-58.22443406
169,0,32.27806978,41.86809292,-68.89452178
170,0,32.27806978,41.86809292,-68.89452178
194,0,30.7644076,41.87758908,-69.02569936
109,0,288.000001,42.00000002,-29.99999997
210,0,9,42.25,-71
26,0,124.202821,42.26554243,-62.3913864
25,0,91.92475123,42.40510117,-60.10790284
30,0,56.41761608,42.41342073,-67.29744766
27,0,105.8881122,42.55679459,-61.26612162
230,0,2.39E-04,42.674863,-121.891766
46,0,3614,42.67999447,159.1741837
44,0,40.36845827,42.747012,37.880859
123,0,46.7608891,42.92247082,-50.00756489
114,0,690,43,-1312.5
128,0,3450,43,-142.5
28,0,24.1395463,43.14260299,-65.16192825
29,0,36.58924507,43.36085965,-66.54091636
103,0,16.38175838,43.57245071,-6.209820977
124,0,15.72441309,43.66226012,-52.54620563
167,0,12.44969877,43.78405197,-69.21472781
